YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2016,4,10,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,20304.0,OO,OO,SkyWest Airlines Inc.,3,0.0,5715200.0,5715200.0,0.0,0.0,0.0,0.0,5715200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715200.0,0.0,5715200.0,0.0,10322219.0,10322219.0,0.0,0.0,0.0,0.0,10322219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10322219.0,0.0,10322219.0
2016,4,10,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337627.0,0.0,0.0,337627.0,337627.0,0.0,337627.0,337627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610043.0,0.0,0.0,610043.0,610043.0,0.0,610043.0,610043.0
2016,4,10,20100.0,PO,PO,Polar Air Cargo Airways,3,0.0,2888776.0,2888776.0,711234.0,11725941.0,0.0,12437175.0,15325951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888776.0,12437175.0,15325951.0,0.0,4476303.0,4476303.0,1321181.0,16262205.0,0.0,17583386.0,22059689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476303.0,17583386.0,22059689.0
2016,4,10,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,20448.0,S5,S5,Shuttle America Corp.,2,0.0,3757754.0,3757754.0,0.0,0.0,0.0,0.0,3757754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757754.0,0.0,3757754.0,0.0,5528358.0,5528358.0,0.0,0.0,0.0,0.0,5528358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528358.0,0.0,5528358.0
2016,4,10,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.0,3122094.0,3122094.0,0.0,0.0,244631.0,244631.0,3366725.0,0.0,885530.0,885530.0,0.0,0.0,31789.0,63358.0,95147.0,980677.0,4007624.0,339778.0,4347402.0,0.0,5094190.0,5094190.0,0.0,0.0,426587.0,426587.0,5520777.0,0.0,1930161.0,1930161.0,0.0,0.0,66670.0,106047.0,172717.0,2102878.0,7024351.0,599304.0,7623655.0
2016,4,10,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624622.0,624622.0,0.0,0.0,17320.0,0.0,17320.0,641942.0,624622.0,17320.0,641942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011994.0,1011994.0,0.0,0.0,40768.0,0.0,40768.0,1052762.0,1011994.0,40768.0,1052762.0
2016,4,10,19977.0,UA,UA,United Air Lines Inc.,3,0.0,132234279.0,132234279.0,66488923.0,57018490.0,20978897.0,144486310.0,276720589.0,0.0,1523727.0,1523727.0,84373.0,307862.0,23179.0,248252.0,663666.0,2187393.0,133758006.0,145149976.0,278907982.0,0.0,193065008.0,193065008.0,96695719.0,84147328.0,32197580.0,213040627.0,406105635.0,0.0,2555593.0,2555593.0,127028.0,461364.0,39347.0,395125.0,1022864.0,3578457.0,195620601.0,214063491.0,409684092.0
2016,4,10,21171.0,VX,VX,Virgin America,3,0.0,16005733.0,16005733.0,0.0,0.0,151433.0,151433.0,16157166.0,0.0,129747.0,129747.0,0.0,0.0,0.0,0.0,0.0,129747.0,16135480.0,151433.0,16286913.0,0.0,23658919.0,23658919.0,0.0,0.0,251775.0,251775.0,23910694.0,0.0,202491.0,202491.0,0.0,0.0,0.0,0.0,0.0,202491.0,23861410.0,251775.0,24113185.0
2016,4,10,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457498.0,0.0,457498.0,457498.0,0.0,457498.0,457498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760982.0,0.0,760982.0,760982.0,0.0,760982.0,760982.0
2016,4,10,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,20287.0,WP,WP,Island Air Hawaii,1,0.0,162251.0,162251.0,0.0,0.0,0.0,0.0,162251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162251.0,0.0,162251.0,0.0,241206.0,241206.0,0.0,0.0,0.0,0.0,241206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241206.0,0.0,241206.0
2016,4,10,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428789.0,428789.0,46954.0,0.0,0.0,2798929.0,2845883.0,3274672.0,428789.0,2845883.0,3274672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758421.0,758421.0,105262.0,0.0,0.0,5528447.0,5633709.0,6392130.0,758421.0,5633709.0,6392130.0
2016,4,10,20207.0,XP,XP,XTRA Airways,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373874.0,373874.0,0.0,0.0,125489.0,0.0,125489.0,499363.0,373874.0,125489.0,499363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743821.0,743821.0,0.0,0.0,249660.0,0.0,249660.0,993481.0,743821.0,249660.0,993481.0
2016,4,10,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,20452.0,YX,YX,Republic Airlines,2,0.0,10410132.0,10410132.0,0.0,0.0,0.0,0.0,10410132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10410132.0,0.0,10410132.0,0.0,14775468.0,14775468.0,0.0,0.0,0.0,0.0,14775468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14775468.0,0.0,14775468.0
2016,4,10,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,0.0,14322.0,14322.0,0.0,0.0,0.0,0.0,14322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14322.0,0.0,14322.0,0.0,42800.0,42800.0,0.0,0.0,0.0,0.0,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42800.0,0.0,42800.0
2016,4,11,21161.0,09Q,09Q,"Swift Air, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211028.0,211028.0,35311.0,0.0,138592.0,0.0,173903.0,384931.0,211028.0,173903.0,384931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697099.0,697099.0,53675.0,0.0,164025.0,0.0,217700.0,914799.0,697099.0,217700.0,914799.0
2016,4,11,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19893.0,19893.0,0.0,0.0,0.0,0.0,0.0,19893.0,19893.0,0.0,19893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57489.0,57489.0,0.0,0.0,0.0,0.0,0.0,57489.0,57489.0,0.0,57489.0
2016,4,11,21492.0,1BQ,1BQ,"Dynamic Airways, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93385.0,93385.0,0.0,202151.0,277275.0,0.0,479426.0,572811.0,93385.0,479426.0,572811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181829.0,181829.0,0.0,393776.0,539908.0,0.0,933684.0,1115513.0,181829.0,933684.0,1115513.0
2016,4,11,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20796.0,20796.0,0.0,0.0,156680.0,0.0,156680.0,177476.0,20796.0,156680.0,177476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61368.0,61368.0,0.0,0.0,323679.0,0.0,323679.0,385047.0,61368.0,323679.0,385047.0
2016,4,11,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,282065.0,0.0,282065.0,0.0,0.0,0.0,0.0,282065.0,16173.0,55400.0,71573.0,0.0,0.0,0.0,0.0,0.0,71573.0,353638.0,0.0,353638.0,649114.0,0.0,649114.0,0.0,0.0,0.0,0.0,649114.0,37219.0,127491.0,164710.0,0.0,0.0,0.0,0.0,0.0,164710.0,813824.0,0.0,813824.0
2016,4,11,19917.0,5X,5X,United Parcel Service,3,0.0,38587000.0,38587000.0,11262000.0,19474000.0,3067000.0,33803000.0,72390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38587000.0,33803000.0,72390000.0,0.0,55765000.0,55765000.0,14514000.0,28225000.0,4832000.0,47571000.0,103336000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55765000.0,47571000.0,103336000.0
2016,4,11,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7301656.0,7301656.0,5573347.0,11616889.0,5790686.0,3718719.0,26699641.0,34001297.0,7301656.0,26699641.0,34001297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12252236.0,12252236.0,10038216.0,17086034.0,8414576.0,7084160.0,42622986.0,54875222.0,12252236.0,42622986.0,54875222.0
2016,4,11,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13395.0,13395.0,0.0,0.0,0.0,593597.0,593597.0,606992.0,13395.0,593597.0,606992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46526.0,46526.0,0.0,0.0,0.0,1105083.0,1105083.0,1151609.0,46526.0,1105083.0,1151609.0
2016,4,11,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20190.0,9S,9S,Southern Air Inc.,2,0.0,867521.0,867521.0,4803787.0,608528.0,0.0,5412315.0,6279836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867521.0,5412315.0,6279836.0,0.0,1821794.0,1821794.0,10087954.0,1277909.0,0.0,11365863.0,13187657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821794.0,11365863.0,13187657.0
2016,4,11,19805.0,AA,AA,American Airlines Inc.,3,0.0,169178655.0,169178655.0,35257983.0,21514895.0,42327959.0,99100837.0,268279492.0,0.0,630219.0,630219.0,8076.0,28453.0,30902.0,0.0,67431.0,697650.0,169808874.0,99168268.0,268977142.0,0.0,240792700.0,240792700.0,51079124.0,32112765.0,66693499.0,149885388.0,390678088.0,0.0,891732.0,891732.0,12999.0,40357.0,54933.0,0.0,108289.0,1000021.0,241684432.0,149993677.0,391678109.0
2016,4,11,20453.0,ABX,ABX,ABX Air Inc,2,0.0,45896.0,45896.0,0.0,0.0,0.0,0.0,45896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45896.0,0.0,45896.0,0.0,82145.0,82145.0,0.0,0.0,0.0,0.0,82145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82145.0,0.0,82145.0
2016,4,11,19930.0,AS,AS,Alaska Airlines Inc.,3,1353246.0,35367763.0,36721009.0,0.0,0.0,720965.0,720965.0,37441974.0,28515.0,96946.0,125461.0,0.0,0.0,0.0,0.0,0.0,125461.0,36846470.0,720965.0,37567435.0,2072027.0,57520090.0,59592117.0,0.0,0.0,1228528.0,1228528.0,60820645.0,43661.0,138202.0,181863.0,0.0,0.0,0.0,0.0,0.0,181863.0,59773980.0,1228528.0,61002508.0
2016,4,11,20409.0,B6,B6,JetBlue Airways,3,0.0,49576526.0,49576526.0,0.0,0.0,10539120.0,10539120.0,60115646.0,0.0,66330.0,66330.0,0.0,0.0,38100.0,0.0,38100.0,104430.0,49642856.0,10577220.0,60220076.0,0.0,76396903.0,76396903.0,0.0,0.0,16240673.0,16240673.0,92637576.0,0.0,91042.0,91042.0,0.0,0.0,68539.0,0.0,68539.0,159581.0,76487945.0,16309212.0,92797157.0
2016,4,11,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,19790.0,DL,DL,Delta Air Lines Inc.,3,0.0,152355763.0,152355763.0,45248959.0,28666634.0,18193646.0,92109239.0,244465002.0,0.0,2032760.0,2032760.0,74230.0,19332.0,6850.0,0.0,100412.0,2133172.0,154388523.0,92209651.0,246598174.0,0.0,237908722.0,237908722.0,70657793.0,44763926.0,28409998.0,143831717.0,381740439.0,0.0,4008152.0,4008152.0,115912.0,30188.0,10697.0,0.0,156797.0,4164949.0,241916874.0,143988514.0,385905388.0
2016,4,11,21650.0,EE,EE,Eastern Airlines Group Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217760.0,217760.0,0.0,0.0,283360.0,0.0,283360.0,501120.0,217760.0,283360.0,501120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466006.0,466006.0,0.0,0.0,606390.0,0.0,606390.0,1072396.0,466006.0,606390.0,1072396.0
2016,4,11,20366.0,EV,EV,ExpressJet Airlines Inc.,3,0.0,85810.0,85810.0,0.0,0.0,0.0,0.0,85810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85810.0,0.0,85810.0,0.0,218525.0,218525.0,0.0,0.0,0.0,0.0,218525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218525.0,0.0,218525.0
2016,4,11,20436.0,F9,F9,Frontier Airlines Inc.,3,0.0,17166634.0,17166634.0,0.0,0.0,1423793.0,1423793.0,18590427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17166634.0,1423793.0,18590427.0,0.0,23927502.0,23927502.0,0.0,0.0,2139885.0,2139885.0,26067387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23927502.0,2139885.0,26067387.0
2016,4,11,20107.0,FX,FX,Federal Express Corporation,3,0.0,59577156.0,59577156.0,11855128.0,19761060.0,1997608.0,33613796.0,93190952.0,268.0,1244206.0,1244474.0,68102.0,130716.0,58377.0,0.0,257195.0,1501669.0,60821630.0,33870991.0,94692621.0,0.0,84448.0,84448.0,17443.0,30146.0,3258.0,50847.0,135295.0,0.0,1786.0,1786.0,101.0,197.0,84.0,0.0,382.0,2168.0,86234.0,51229.0,137463.0
2016,4,11,20368.0,G4,G4,Allegiant Air,3,0.0,12837536.0,12837536.0,0.0,0.0,0.0,0.0,12837536.0,0.0,651988.0,651988.0,0.0,0.0,0.0,0.0,0.0,651988.0,13489524.0,0.0,13489524.0,0.0,21019968.0,21019968.0,0.0,0.0,0.0,0.0,21019968.0,0.0,1185314.0,1185314.0,0.0,0.0,0.0,0.0,0.0,1185314.0,22205282.0,0.0,22205282.0
2016,4,11,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176807.0,176807.0,0.0,0.0,98977.0,0.0,98977.0,275784.0,176807.0,98977.0,275784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346093.0,346093.0,0.0,0.0,202966.0,0.0,202966.0,549059.0,346093.0,202966.0,549059.0
2016,4,11,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498351.0,498351.0,33485.0,0.0,111616.0,40926.0,186027.0,684378.0,498351.0,186027.0,684378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062948.0,1062948.0,71420.0,0.0,238068.0,87292.0,396780.0,1459728.0,1062948.0,396780.0,1459728.0
2016,4,11,19690.0,HA,HA,Hawaiian Airlines Inc.,3,0.0,13202393.0,13202393.0,0.0,6325135.0,0.0,6325135.0,19527528.0,0.0,29319.0,29319.0,0.0,0.0,0.0,0.0,0.0,29319.0,13231712.0,6325135.0,19556847.0,0.0,19079324.0,19079324.0,0.0,9442790.0,0.0,9442790.0,28522114.0,0.0,45048.0,45048.0,0.0,0.0,0.0,0.0,0.0,45048.0,19124372.0,9442790.0,28567162.0
2016,4,11,20310.0,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177716.0,177716.0,0.0,0.0,5970.0,0.0,5970.0,183686.0,177716.0,5970.0,183686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349777.0,349777.0,0.0,0.0,11750.0,0.0,11750.0,361527.0,349777.0,11750.0,361527.0
2016,4,11,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893626.0,1893626.0,1483985.0,1705369.0,891547.0,1223059.0,5303960.0,7197586.0,1893626.0,5303960.0,7197586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865307.0,2865307.0,2364334.0,2670795.0,1317388.0,2575282.0,8927799.0,11793106.0,2865307.0,8927799.0,11793106.0
2016,4,11,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923962.0,923962.0,932.0,495729.0,0.0,765582.0,1262243.0,2186205.0,923962.0,1262243.0,2186205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923962.0,923962.0,932.0,495729.0,0.0,765582.0,1262243.0,2186205.0,923962.0,1262243.0,2186205.0
2016,4,11,21634.0,KH,KH,Aloha Air Cargo,1,0.0,432701.0,432701.0,0.0,0.0,0.0,0.0,432701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432701.0,0.0,432701.0,0.0,634092.0,634092.0,0.0,0.0,0.0,0.0,634092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634092.0,0.0,634092.0
2016,4,11,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150091.0,150091.0,0.0,0.0,7548.0,0.0,7548.0,157639.0,150091.0,7548.0,157639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325783.0,325783.0,0.0,0.0,16271.0,0.0,16271.0,342054.0,325783.0,16271.0,342054.0
2016,4,11,20169.0,L2,L2,Lynden Air Cargo Airlines,1,84338.0,0.0,84338.0,0.0,0.0,0.0,0.0,84338.0,46202.0,13522.0,59724.0,0.0,21582.0,0.0,0.0,21582.0,81306.0,144062.0,21582.0,165644.0,147892.0,0.0,147892.0,0.0,0.0,0.0,0.0,147892.0,110884.0,31974.0,142858.0,0.0,43504.0,0.0,0.0,43504.0,186362.0,290750.0,43504.0,334254.0
2016,4,11,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,0.0,0.0,1682262.0,1682262.0,1682262.0,0.0,271314.0,271314.0,0.0,0.0,21134.0,0.0,21134.0,292448.0,271314.0,1703396.0,1974710.0,0.0,0.0,0.0,0.0,0.0,2744982.0,2744982.0,2744982.0,0.0,442709.0,442709.0,0.0,0.0,34485.0,0.0,34485.0,477194.0,442709.0,2779467.0,3222176.0
2016,4,11,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20405.0,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16426.0,16426.0,6795.0,1262248.0,332705.0,215943.0,1817691.0,1834117.0,16426.0,1817691.0,1834117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36360.0,36360.0,12861.0,2178936.0,582958.0,389676.0,3164431.0,3200791.0,36360.0,3164431.0,3200791.0
2016,4,11,20108.0,NC,NC,Northern Air Cargo Inc.,1,365432.0,0.0,365432.0,0.0,0.0,0.0,0.0,365432.0,40851.0,37254.0,78105.0,0.0,0.0,1156.0,0.0,1156.0,79261.0,443537.0,1156.0,444693.0,596644.0,0.0,596644.0,0.0,0.0,0.0,0.0,596644.0,64631.0,60955.0,125586.0,0.0,0.0,2340.0,0.0,2340.0,127926.0,722230.0,2340.0,724570.0
2016,4,11,20416.0,NK,NK,Spirit Air Lines,3,0.0,23297830.0,23297830.0,0.0,0.0,1916272.0,1916272.0,25214102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23297830.0,1916272.0,25214102.0,0.0,36642026.0,36642026.0,0.0,0.0,3013846.0,3013846.0,39655872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36642026.0,3013846.0,39655872.0
2016,4,11,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20304.0,OO,OO,SkyWest Airlines Inc.,3,0.0,5341566.0,5341566.0,0.0,0.0,0.0,0.0,5341566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341566.0,0.0,5341566.0,0.0,9643922.0,9643922.0,0.0,0.0,0.0,0.0,9643922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9643922.0,0.0,9643922.0
2016,4,11,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333279.0,0.0,0.0,333279.0,333279.0,0.0,333279.0,333279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638003.0,0.0,0.0,638003.0,638003.0,0.0,638003.0,638003.0
2016,4,11,20100.0,PO,PO,Polar Air Cargo Airways,3,0.0,3050947.0,3050947.0,739433.0,13095092.0,0.0,13834525.0,16885472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050947.0,13834525.0,16885472.0,0.0,4671263.0,4671263.0,1379923.0,19735376.0,0.0,21115299.0,25786562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671263.0,21115299.0,25786562.0
2016,4,11,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,20448.0,S5,S5,Shuttle America Corp.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
