,status,start_date,start_station,end_date,end_station,bike_nr,subsc_type,zip_code,birth_date,gender,id,start_hour,end_hour,start_weekday,end_weekday,trip_duration,age,start_coordinates,end_coordinates,start_municipal,end_municipal,start_latitude,start_longitude,end_latitude,end_longitude,stations_exist
6179,Closed,2011-08-04 21:18:00,42.0,2011-08-04 21:39:00,52.0,B00468,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MTg6MDA6OC80LzIwMTEgMjE6Mzk6MDA6NDIuMDo1Mi4wOkIwMDQ2OA==,21,21,3,3,1260,2019.0,"42.3491713,-71.0695618","42.3520749,-71.0733646",Boston,Boston,42.3491713,-71.0695618,42.3520749,-71.0733646,True
6180,Closed,2011-08-04 21:19:00,44.0,2011-08-04 23:35:00,44.0,B00405,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MTk6MDA6OC80LzIwMTEgMjM6MzU6MDA6NDQuMDo0NC4wOkIwMDQwNQ==,21,23,3,3,8160,2019.0,"42.3600335,-71.05623415","42.3600335,-71.05623415",Boston,Boston,42.3600335,-71.05623415,42.3600335,-71.05623415,True
6181,Closed,2011-08-04 21:19:00,36.0,2011-08-04 21:44:00,22.0,B00010,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MTk6MDA6OC80LzIwMTEgMjE6NDQ6MDA6MzYuMDoyMi4wOkIwMDAxMA==,21,21,3,3,1500,2019.0,"42.3493269,-71.0786551908223","47.89376835,3.10927507493543",Boston,Boston,42.3493269,-71.0786551908223,47.89376835,3.10927507493543,True
6182,Closed,2011-08-04 21:20:00,44.0,2011-08-04 23:34:00,44.0,B00530,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MjA6MDA6OC80LzIwMTEgMjM6MzQ6MDA6NDQuMDo0NC4wOkIwMDUzMA==,21,23,3,3,8040,2019.0,"42.3600335,-71.05623415","42.3600335,-71.05623415",Boston,Boston,42.3600335,-71.05623415,42.3600335,-71.05623415,True
6183,Closed,2011-08-04 21:27:00,41.0,2011-08-04 21:52:00,32.0,B00099,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6Mjc6MDA6OC80LzIwMTEgMjE6NTI6MDA6NDEuMDozMi4wOkIwMDA5OQ==,21,21,3,3,1500,2019.0,"42.3517566,-71.1253325","42.3448548,-71.1023117034698",Boston,Boston,42.3517566,-71.1253325,42.3448548,-71.1023117034698,True
6184,Closed,2011-08-04 21:29:00,32.0,2011-08-04 23:09:00,8.0,B00058,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6Mjk6MDA6OC80LzIwMTEgMjM6MDk6MDA6MzIuMDo4LjA6QjAwMDU4,21,23,3,3,6000,2019.0,"42.3448548,-71.1023117034698","42.3537768,-71.1366199647727",Boston,Boston,42.3448548,-71.1023117034698,42.3537768,-71.1366199647727,True
6185,Closed,2011-08-04 21:29:00,32.0,2011-08-04 22:32:00,32.0,B00132,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6Mjk6MDA6OC80LzIwMTEgMjI6MzI6MDA6MzIuMDozMi4wOkIwMDEzMg==,21,22,3,3,3780,2019.0,"42.3448548,-71.1023117034698","42.3448548,-71.1023117034698",Boston,Boston,42.3448548,-71.1023117034698,42.3448548,-71.1023117034698,True
6186,Closed,2011-08-04 21:30:00,10.0,2011-08-04 21:40:00,41.0,B00458,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzA6MDA6OC80LzIwMTEgMjE6NDA6MDA6MTAuMDo0MS4wOkIwMDQ1OA==,21,21,3,3,600,2019.0,"-34.8484354,-58.2756612","42.3517566,-71.1253325",Boston,Boston,-34.8484354,-58.2756612,42.3517566,-71.1253325,True
6187,Closed,2011-08-04 21:30:00,10.0,2011-08-04 21:41:00,41.0,B00216,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzA6MDA6OC80LzIwMTEgMjE6NDE6MDA6MTAuMDo0MS4wOkIwMDIxNg==,21,21,3,3,660,2019.0,"-34.8484354,-58.2756612","42.3517566,-71.1253325",Boston,Boston,-34.8484354,-58.2756612,42.3517566,-71.1253325,True
6188,Closed,2011-08-04 21:31:00,10.0,2011-08-04 21:40:00,41.0,B00555,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzE6MDA6OC80LzIwMTEgMjE6NDA6MDA6MTAuMDo0MS4wOkIwMDU1NQ==,21,21,3,3,540,2019.0,"-34.8484354,-58.2756612","42.3517566,-71.1253325",Boston,Boston,-34.8484354,-58.2756612,42.3517566,-71.1253325,True
6189,Closed,2011-08-04 21:34:00,33.0,2011-08-04 22:02:00,5.0,B00483,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzQ6MDA6OC80LzIwMTEgMjI6MDI6MDA6MzMuMDo1LjA6QjAwNDgz,21,22,3,3,1680,2019.0,"42.3489544,-71.0956327","42.3400454,-71.0896869",Boston,Boston,42.3489544,-71.0956327,42.3400454,-71.0896869,True
6190,Closed,2011-08-04 21:35:00,24.0,2011-08-04 22:30:00,24.0,B00415,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzU6MDA6OC80LzIwMTEgMjI6MzA6MDA6MjQuMDoyNC4wOkIwMDQxNQ==,21,22,3,3,3300,2019.0,"42.3502036,-71.0427412","42.3502036,-71.0427412",Boston,Boston,42.3502036,-71.0427412,42.3502036,-71.0427412,True
6191,Closed,2011-08-04 21:36:00,10.0,2011-08-04 21:59:00,33.0,B00127,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6MzY6MDA6OC80LzIwMTEgMjE6NTk6MDA6MTAuMDozMy4wOkIwMDEyNw==,21,21,3,3,1380,2019.0,"-34.8484354,-58.2756612","42.3489544,-71.0956327",Boston,Boston,-34.8484354,-58.2756612,42.3489544,-71.0956327,True
6194,Closed,2011-08-04 21:37:00,24.0,2011-08-04 22:30:00,24.0,B00066,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6Mzc6MDA6OC80LzIwMTEgMjI6MzA6MDA6MjQuMDoyNC4wOkIwMDA2Ng==,21,22,3,3,3180,2019.0,"42.3502036,-71.0427412","42.3502036,-71.0427412",Boston,Boston,42.3502036,-71.0427412,42.3502036,-71.0427412,True
6195,Closed,2011-08-04 21:39:00,42.0,2011-08-04 21:52:00,53.0,B00337,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6Mzk6MDA6OC80LzIwMTEgMjE6NTI6MDA6NDIuMDo1My4wOkIwMDMzNw==,21,21,3,3,780,2019.0,"42.3491713,-71.0695618","42.3553503,-71.0728293",Boston,Boston,42.3491713,-71.0695618,42.3553503,-71.0728293,True
6196,Closed,2011-08-04 21:44:00,42.0,2011-08-04 21:57:00,47.0,B00195,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NDQ6MDA6OC80LzIwMTEgMjE6NTc6MDA6NDIuMDo0Ny4wOkIwMDE5NQ==,21,21,3,3,780,2019.0,"42.3491713,-71.0695618","42.364779,-71.053461",Boston,Boston,42.3491713,-71.0695618,42.364779,-71.053461,True
6197,Closed,2011-08-04 21:44:00,42.0,2011-08-04 21:56:00,47.0,B00400,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NDQ6MDA6OC80LzIwMTEgMjE6NTY6MDA6NDIuMDo0Ny4wOkIwMDQwMA==,21,21,3,3,720,2019.0,"42.3491713,-71.0695618","42.364779,-71.053461",Boston,Boston,42.3491713,-71.0695618,42.364779,-71.053461,True
6198,Closed,2011-08-04 21:46:00,39.0,2011-08-04 21:52:00,46.0,B00403,REGISTERED,'02461,1983.0,Male,OC80LzIwMTEgMjE6NDY6MDA6OC80LzIwMTEgMjE6NTI6MDA6MzkuMDo0Ni4wOkIwMDQwMw==,21,21,3,3,360,36.0,"42.3387682,-71.0747191","42.34434735,-71.0835021653958",Boston,Boston,42.3387682,-71.0747191,42.34434735,-71.0835021653958,True
6200,Closed,2011-08-04 21:48:00,25.0,2011-08-04 21:56:00,27.0,B00330,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NDg6MDA6OC80LzIwMTEgMjE6NTY6MDA6MjUuMDoyNy4wOkIwMDMzMA==,21,21,3,3,480,2019.0,"42.3582926,-71.0602525","47.89376835,3.10927507493543",Boston,Boston,42.3582926,-71.0602525,47.89376835,3.10927507493543,True
6201,Closed,2011-08-04 21:48:00,9.0,2011-08-04 22:00:00,32.0,B00071,REGISTERED,'02215,1982.0,Female,OC80LzIwMTEgMjE6NDg6MDA6OC80LzIwMTEgMjI6MDA6MDA6OS4wOjMyLjA6QjAwMDcx,21,22,3,3,720,37.0,"42.35215405,-71.1177050872685","42.3448548,-71.1023117034698",Boston,Boston,42.35215405,-71.1177050872685,42.3448548,-71.1023117034698,True
6202,Closed,2011-08-04 21:50:00,9.0,2011-08-04 22:00:00,32.0,B00196,REGISTERED,'02215,1982.0,Male,OC80LzIwMTEgMjE6NTA6MDA6OC80LzIwMTEgMjI6MDA6MDA6OS4wOjMyLjA6QjAwMTk2,21,22,3,3,600,37.0,"42.35215405,-71.1177050872685","42.3448548,-71.1023117034698",Boston,Boston,42.35215405,-71.1177050872685,42.3448548,-71.1023117034698,True
6204,Closed,2011-08-04 21:55:00,32.0,2011-08-04 22:08:00,46.0,B00099,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NTU6MDA6OC80LzIwMTEgMjI6MDg6MDA6MzIuMDo0Ni4wOkIwMDA5OQ==,21,22,3,3,780,2019.0,"42.3448548,-71.1023117034698","42.34434735,-71.0835021653958",Boston,Boston,42.3448548,-71.1023117034698,42.34434735,-71.0835021653958,True
6205,Closed,2011-08-04 21:55:00,32.0,2011-08-04 22:08:00,46.0,B00214,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NTU6MDA6OC80LzIwMTEgMjI6MDg6MDA6MzIuMDo0Ni4wOkIwMDIxNA==,21,22,3,3,780,2019.0,"42.3448548,-71.1023117034698","42.34434735,-71.0835021653958",Boston,Boston,42.3448548,-71.1023117034698,42.34434735,-71.0835021653958,True
6206,Closed,2011-08-04 21:59:00,33.0,2011-08-04 22:23:00,6.0,B00429,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjE6NTk6MDA6OC80LzIwMTEgMjI6MjM6MDA6MzMuMDo2LjA6QjAwNDI5,21,22,3,3,1440,2019.0,"42.3489544,-71.0956327","42.358606,-71.065076",Boston,Boston,42.3489544,-71.0956327,42.358606,-71.065076,True
6207,Closed,2011-08-04 22:00:00,9.0,2011-08-04 22:04:00,41.0,B00124,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDA6MDA6OC80LzIwMTEgMjI6MDQ6MDA6OS4wOjQxLjA6QjAwMTI0,22,22,3,3,240,2019.0,"42.35215405,-71.1177050872685","42.3517566,-71.1253325",Boston,Boston,42.35215405,-71.1177050872685,42.3517566,-71.1253325,True
6208,Closed,2011-08-04 22:01:00,9.0,2011-08-04 22:04:00,41.0,B00202,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDE6MDA6OC80LzIwMTEgMjI6MDQ6MDA6OS4wOjQxLjA6QjAwMjAy,22,22,3,3,180,2019.0,"42.35215405,-71.1177050872685","42.3517566,-71.1253325",Boston,Boston,42.35215405,-71.1177050872685,42.3517566,-71.1253325,True
6209,Closed,2011-08-04 22:04:00,41.0,2011-08-04 22:05:00,41.0,B00217,REGISTERED,'02109,1984.0,Male,OC80LzIwMTEgMjI6MDQ6MDA6OC80LzIwMTEgMjI6MDU6MDA6NDEuMDo0MS4wOkIwMDIxNw==,22,22,3,3,60,35.0,"42.3517566,-71.1253325","42.3517566,-71.1253325",Boston,Boston,42.3517566,-71.1253325,42.3517566,-71.1253325,True
6210,Closed,2011-08-04 22:04:00,43.0,2011-08-04 22:32:00,10.0,B00506,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDQ6MDA6OC80LzIwMTEgMjI6MzI6MDA6NDMuMDoxMC4wOkIwMDUwNg==,22,22,3,3,1680,2019.0,"42.3557276,-71.0499095","-34.8484354,-58.2756612",Boston,Boston,42.3557276,-71.0499095,-34.8484354,-58.2756612,True
6211,Closed,2011-08-04 22:04:00,5.0,2011-08-04 22:32:00,5.0,B00483,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDQ6MDA6OC80LzIwMTEgMjI6MzI6MDA6NS4wOjUuMDpCMDA0ODM=,22,22,3,3,1680,2019.0,"42.3400454,-71.0896869","42.3400454,-71.0896869",Boston,Boston,42.3400454,-71.0896869,42.3400454,-71.0896869,True
6212,Closed,2011-08-04 22:05:00,43.0,2011-08-04 22:32:00,10.0,B00573,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDU6MDA6OC80LzIwMTEgMjI6MzI6MDA6NDMuMDoxMC4wOkIwMDU3Mw==,22,22,3,3,1620,2019.0,"42.3557276,-71.0499095","-34.8484354,-58.2756612",Boston,Boston,42.3557276,-71.0499095,-34.8484354,-58.2756612,True
6213,Closed,2011-08-04 22:05:00,6.0,2011-08-04 22:26:00,20.0,B00446,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MDU6MDA6OC80LzIwMTEgMjI6MjY6MDA6Ni4wOjIwLjA6QjAwNDQ2,22,22,3,3,1260,2019.0,"42.358606,-71.065076","47.89376835,3.10927507493543",Boston,Boston,42.358606,-71.065076,47.89376835,3.10927507493543,True
6214,Closed,2011-08-04 22:15:00,32.0,2011-08-04 23:07:00,30.0,B00071,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MTU6MDA6OC80LzIwMTEgMjM6MDc6MDA6MzIuMDozMC4wOkIwMDA3MQ==,22,23,3,3,3120,2019.0,"42.3448548,-71.1023117034698","42.334321,-71.104356",Boston,Boston,42.3448548,-71.1023117034698,42.334321,-71.104356,True
6215,Closed,2011-08-04 22:15:00,32.0,2011-08-04 23:07:00,30.0,B00196,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MTU6MDA6OC80LzIwMTEgMjM6MDc6MDA6MzIuMDozMC4wOkIwMDE5Ng==,22,23,3,3,3120,2019.0,"42.3448548,-71.1023117034698","42.334321,-71.104356",Boston,Boston,42.3448548,-71.1023117034698,42.334321,-71.104356,True
6216,Closed,2011-08-04 22:19:00,24.0,2011-08-04 22:25:00,48.0,B00185,REGISTERED,'02478,1983.0,Male,OC80LzIwMTEgMjI6MTk6MDA6OC80LzIwMTEgMjI6MjU6MDA6MjQuMDo0OC4wOkIwMDE4NQ==,22,22,3,3,360,36.0,"42.3502036,-71.0427412","42.3574875,-71.0563285",Boston,Boston,42.3502036,-71.0427412,42.3574875,-71.0563285,True
6217,Closed,2011-08-04 22:21:00,36.0,2011-08-04 22:48:00,33.0,B00136,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjE6MDA6OC80LzIwMTEgMjI6NDg6MDA6MzYuMDozMy4wOkIwMDEzNg==,22,22,3,3,1620,2019.0,"42.3493269,-71.0786551908223","42.3489544,-71.0956327",Boston,Boston,42.3493269,-71.0786551908223,42.3489544,-71.0956327,True
6218,Closed,2011-08-04 22:22:00,36.0,2011-08-04 22:48:00,33.0,B00416,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjI6MDA6OC80LzIwMTEgMjI6NDg6MDA6MzYuMDozMy4wOkIwMDQxNg==,22,22,3,3,1560,2019.0,"42.3493269,-71.0786551908223","42.3489544,-71.0956327",Boston,Boston,42.3493269,-71.0786551908223,42.3489544,-71.0956327,True
6219,Closed,2011-08-04 22:23:00,44.0,2011-08-04 22:38:00,36.0,B00061,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjM6MDA6OC80LzIwMTEgMjI6Mzg6MDA6NDQuMDozNi4wOkIwMDA2MQ==,22,22,3,3,900,2019.0,"42.3600335,-71.05623415","42.3493269,-71.0786551908223",Boston,Boston,42.3600335,-71.05623415,42.3493269,-71.0786551908223,True
6220,Closed,2011-08-04 22:23:00,44.0,2011-08-04 22:38:00,36.0,B00290,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjM6MDA6OC80LzIwMTEgMjI6Mzg6MDA6NDQuMDozNi4wOkIwMDI5MA==,22,22,3,3,900,2019.0,"42.3600335,-71.05623415","42.3493269,-71.0786551908223",Boston,Boston,42.3600335,-71.05623415,42.3493269,-71.0786551908223,True
6221,Closed,2011-08-04 22:24:00,40.0,2011-08-04 22:49:00,40.0,B00404,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjQ6MDA6OC80LzIwMTEgMjI6NDk6MDA6NDAuMDo0MC4wOkIwMDQwNA==,22,22,3,3,1500,2019.0,"42.3635056,-71.0502922","42.3635056,-71.0502922",Boston,Boston,42.3635056,-71.0502922,42.3635056,-71.0502922,True
6222,Closed,2011-08-04 22:25:00,40.0,2011-08-04 22:50:00,40.0,B00342,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjU6MDA6OC80LzIwMTEgMjI6NTA6MDA6NDAuMDo0MC4wOkIwMDM0Mg==,22,22,3,3,1500,2019.0,"42.3635056,-71.0502922","42.3635056,-71.0502922",Boston,Boston,42.3635056,-71.0502922,42.3635056,-71.0502922,True
6223,Closed,2011-08-04 22:24:00,44.0,2011-08-04 22:38:00,36.0,B00239,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjQ6MDA6OC80LzIwMTEgMjI6Mzg6MDA6NDQuMDozNi4wOkIwMDIzOQ==,22,22,3,3,840,2019.0,"42.3600335,-71.05623415","42.3493269,-71.0786551908223",Boston,Boston,42.3600335,-71.05623415,42.3493269,-71.0786551908223,True
6224,Closed,2011-08-04 22:25:00,49.0,2011-08-05 22:21:00,52.0,B00369,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MjU6MDA6OC81LzIwMTEgMjI6MjE6MDA6NDkuMDo1Mi4wOkIwMDM2OQ==,22,22,3,4,86160,2019.0,"42.3003827,-71.0624746","42.3520749,-71.0733646",Boston,Boston,42.3003827,-71.0624746,42.3520749,-71.0733646,True
6225,Closed,2011-08-04 22:28:00,40.0,2011-08-04 22:49:00,40.0,B00266,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6Mjg6MDA6OC80LzIwMTEgMjI6NDk6MDA6NDAuMDo0MC4wOkIwMDI2Ng==,22,22,3,3,1260,2019.0,"42.3635056,-71.0502922","42.3635056,-71.0502922",Boston,Boston,42.3635056,-71.0502922,42.3635056,-71.0502922,True
6226,Closed,2011-08-04 22:32:00,52.0,2011-08-04 22:57:00,47.0,B00227,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MzI6MDA6OC80LzIwMTEgMjI6NTc6MDA6NTIuMDo0Ny4wOkIwMDIyNw==,22,22,3,3,1500,2019.0,"42.3520749,-71.0733646","42.364779,-71.053461",Boston,Boston,42.3520749,-71.0733646,42.364779,-71.053461,True
6228,Closed,2011-08-04 22:31:00,10.0,2011-08-04 22:49:00,42.0,B00310,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MzE6MDA6OC80LzIwMTEgMjI6NDk6MDA6MTAuMDo0Mi4wOkIwMDMxMA==,22,22,3,3,1080,2019.0,"-34.8484354,-58.2756612","42.3491713,-71.0695618",Boston,Boston,-34.8484354,-58.2756612,42.3491713,-71.0695618,True
6230,Closed,2011-08-04 22:32:00,52.0,2011-08-04 22:57:00,47.0,B00478,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MzI6MDA6OC80LzIwMTEgMjI6NTc6MDA6NTIuMDo0Ny4wOkIwMDQ3OA==,22,22,3,3,1500,2019.0,"42.3520749,-71.0733646","42.364779,-71.053461",Boston,Boston,42.3520749,-71.0733646,42.364779,-71.053461,True
6231,Closed,2011-08-04 22:33:00,10.0,2011-08-04 22:48:00,42.0,B00447,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6MzM6MDA6OC80LzIwMTEgMjI6NDg6MDA6MTAuMDo0Mi4wOkIwMDQ0Nw==,22,22,3,3,900,2019.0,"-34.8484354,-58.2756612","42.3491713,-71.0695618",Boston,Boston,-34.8484354,-58.2756612,42.3491713,-71.0695618,True
6236,Closed,2011-08-04 22:40:00,40.0,2011-08-04 23:31:00,52.0,B00096,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDA6MDA6OC80LzIwMTEgMjM6MzE6MDA6NDAuMDo1Mi4wOkIwMDA5Ng==,22,23,3,3,3060,2019.0,"42.3635056,-71.0502922","42.3520749,-71.0733646",Boston,Boston,42.3635056,-71.0502922,42.3520749,-71.0733646,True
6237,Closed,2011-08-04 22:40:00,25.0,2011-08-04 22:56:00,45.0,B00517,REGISTERED,'02215,1984.0,Male,OC80LzIwMTEgMjI6NDA6MDA6OC80LzIwMTEgMjI6NTY6MDA6MjUuMDo0NS4wOkIwMDUxNw==,22,22,3,3,960,35.0,"42.3582926,-71.0602525","42.3500548,-71.0774775",Boston,Boston,42.3582926,-71.0602525,42.3500548,-71.0774775,True
6239,Closed,2011-08-04 22:41:00,40.0,2011-08-04 23:31:00,52.0,B00325,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDE6MDA6OC80LzIwMTEgMjM6MzE6MDA6NDAuMDo1Mi4wOkIwMDMyNQ==,22,23,3,3,3000,2019.0,"42.3635056,-71.0502922","42.3520749,-71.0733646",Boston,Boston,42.3635056,-71.0502922,42.3520749,-71.0733646,True
6241,Closed,2011-08-04 22:40:00,25.0,2011-08-04 22:56:00,45.0,B00537,REGISTERED,'02215,1985.0,Female,OC80LzIwMTEgMjI6NDA6MDA6OC80LzIwMTEgMjI6NTY6MDA6MjUuMDo0NS4wOkIwMDUzNw==,22,22,3,3,960,34.0,"42.3582926,-71.0602525","42.3500548,-71.0774775",Boston,Boston,42.3582926,-71.0602525,42.3500548,-71.0774775,True
6242,Closed,2011-08-04 22:41:00,16.0,2011-08-04 22:44:00,25.0,B00109,REGISTERED,'02118,1981.0,Male,OC80LzIwMTEgMjI6NDE6MDA6OC80LzIwMTEgMjI6NDQ6MDA6MTYuMDoyNS4wOkIwMDEwOQ==,22,22,3,3,180,38.0,"42.3507067,-71.0797297","42.3582926,-71.0602525",Boston,Boston,42.3507067,-71.0797297,42.3582926,-71.0602525,True
6243,Closed,2011-08-04 22:42:00,45.0,2011-08-04 23:01:00,8.0,B00476,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDI6MDA6OC80LzIwMTEgMjM6MDE6MDA6NDUuMDo4LjA6QjAwNDc2,22,23,3,3,1140,2019.0,"42.3500548,-71.0774775","42.3537768,-71.1366199647727",Boston,Boston,42.3500548,-71.0774775,42.3537768,-71.1366199647727,True
6245,Closed,2011-08-04 22:45:00,27.0,2011-08-04 22:59:00,32.0,B00533,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDU6MDA6OC80LzIwMTEgMjI6NTk6MDA6MjcuMDozMi4wOkIwMDUzMw==,22,22,3,3,840,2019.0,"47.89376835,3.10927507493543","42.3448548,-71.1023117034698",Boston,Boston,47.89376835,3.10927507493543,42.3448548,-71.1023117034698,True
6246,Closed,2011-08-04 22:46:00,27.0,2011-08-04 22:59:00,32.0,B00201,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDY6MDA6OC80LzIwMTEgMjI6NTk6MDA6MjcuMDozMi4wOkIwMDIwMQ==,22,22,3,3,780,2019.0,"47.89376835,3.10927507493543","42.3448548,-71.1023117034698",Boston,Boston,47.89376835,3.10927507493543,42.3448548,-71.1023117034698,True
6247,Closed,2011-08-04 22:46:00,53.0,2011-08-04 22:49:00,33.0,B00469,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDY6MDA6OC80LzIwMTEgMjI6NDk6MDA6NTMuMDozMy4wOkIwMDQ2OQ==,22,22,3,3,180,2019.0,"42.3553503,-71.0728293","42.3489544,-71.0956327",Boston,Boston,42.3553503,-71.0728293,42.3489544,-71.0956327,True
6248,Closed,2011-08-04 22:48:00,48.0,2011-08-04 23:04:00,42.0,B00568,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDg6MDA6OC80LzIwMTEgMjM6MDQ6MDA6NDguMDo0Mi4wOkIwMDU2OA==,22,23,3,3,960,2019.0,"42.3574875,-71.0563285","42.3491713,-71.0695618",Boston,Boston,42.3574875,-71.0563285,42.3491713,-71.0695618,True
6249,Closed,2011-08-04 22:49:00,10.0,2011-08-05 00:26:00,10.0,B00142,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDk6MDA6OC81LzIwMTEgMDA6MjY6MDA6MTAuMDoxMC4wOkIwMDE0Mg==,22,0,3,4,5820,2019.0,"-34.8484354,-58.2756612","-34.8484354,-58.2756612",Boston,Boston,-34.8484354,-58.2756612,-34.8484354,-58.2756612,True
6250,Closed,2011-08-04 22:49:00,10.0,2011-08-05 00:27:00,10.0,B00564,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NDk6MDA6OC81LzIwMTEgMDA6Mjc6MDA6MTAuMDoxMC4wOkIwMDU2NA==,22,0,3,4,5880,2019.0,"-34.8484354,-58.2756612","-34.8484354,-58.2756612",Boston,Boston,-34.8484354,-58.2756612,-34.8484354,-58.2756612,True
6251,Closed,2011-08-04 22:50:00,45.0,2011-08-04 23:02:00,36.0,B00503,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NTA6MDA6OC80LzIwMTEgMjM6MDI6MDA6NDUuMDozNi4wOkIwMDUwMw==,22,23,3,3,720,2019.0,"42.3500548,-71.0774775","42.3493269,-71.0786551908223",Boston,Boston,42.3500548,-71.0774775,42.3493269,-71.0786551908223,True
6252,Closed,2011-08-04 22:51:00,17.0,2011-08-04 23:56:00,17.0,B00005,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NTE6MDA6OC80LzIwMTEgMjM6NTY6MDA6MTcuMDoxNy4wOkIwMDAwNQ==,22,23,3,3,3900,2019.0,"42.3644647,-71.1184111","42.3644647,-71.1184111",Boston,Boston,42.3644647,-71.1184111,42.3644647,-71.1184111,True
6253,Closed,2011-08-04 22:58:00,24.0,2011-08-04 23:08:00,40.0,B00443,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NTg6MDA6OC80LzIwMTEgMjM6MDg6MDA6MjQuMDo0MC4wOkIwMDQ0Mw==,22,23,3,3,600,2019.0,"42.3502036,-71.0427412","42.3635056,-71.0502922",Boston,Boston,42.3502036,-71.0427412,42.3635056,-71.0502922,True
6254,Closed,2011-08-04 22:58:00,24.0,2011-08-04 23:07:00,40.0,B00571,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjI6NTg6MDA6OC80LzIwMTEgMjM6MDc6MDA6MjQuMDo0MC4wOkIwMDU3MQ==,22,23,3,3,540,2019.0,"42.3502036,-71.0427412","42.3635056,-71.0502922",Boston,Boston,42.3502036,-71.0427412,42.3635056,-71.0502922,True
6255,Closed,2011-08-04 23:02:00,49.0,2011-08-04 23:07:00,16.0,B00102,REGISTERED,'02116,1957.0,Male,OC80LzIwMTEgMjM6MDI6MDA6OC80LzIwMTEgMjM6MDc6MDA6NDkuMDoxNi4wOkIwMDEwMg==,23,23,3,3,300,62.0,"42.3003827,-71.0624746","42.3507067,-71.0797297",Boston,Boston,42.3003827,-71.0624746,42.3507067,-71.0797297,True
6256,Closed,2011-08-04 23:08:00,33.0,2011-08-04 23:25:00,30.0,B00127,CASUAL,,0.0,No Gender,OC80LzIwMTEgMjM6MDg6MDA6OC80LzIwMTEgMjM6MjU6MDA6MzMuMDozMC4wOkIwMDEyNw==,23,23,3,3,1020,2019.0,"42.3489544,-71.0956327","42.334321,-71.104356",Boston,Boston,42.3489544,-71.0956327,42.334321,-71.104356,True
